filename,type,title,artist,techniques,Soul Score,lyrics,rhythm,instrument
AP_F02_00326.json,Instrumental,박범훈류 피리산조,,5,0.33,,자진모리,피리
BP_CR1_02688.json,Instrumental,"길군악 (아쟁, 정가와 마주 닿다)",진민진,2,0.13,,,아쟁
AP_C01_07126.json,Instrumental,종묘제례악 중 진찬 풍안지악,,0,0.0,,,피리
AP_F01_04831.json,Instrumental,취타풍류 중 염불타령,,6,0.31,,,피리
AP_C09_02205.json,Instrumental,취타(지금풍류),정겨운,1,0.1,,,해금
BP_FS2_01249.json,Vocal,향가 (이봉근),이봉근,3,0.18,내 곁에 머물러주겠니,,남성성악
AP_F07_06394.json,Vocal,금강산타령 Part 1,전병훈,2,0.19,구만 장천 걸린 폭포,중모리,남성성악
BM_CR2_00632.json,Instrumental,달빛 대나무 수확 ,노은아,24,0.57,,,해금
AP_E01_03590.json,Instrumental,영산회상 중령산(지금풍류),박지영,4,0.21,,,피리
AP_F07_06561.json,Vocal,방물가,전병훈,5,0.29,고양나이 속 버선에 몽고 삼승,,남성성악
BP_CR2_02248.json,Instrumental,A Warning From Greatness ,김민영,3,0.52,,,거문고
AP_E04_01988.json,Instrumental,밑도드리(지금풍류),정겨운,6,0.2,,,해금
AP_E01_02654.json,Instrumental,평조회상 상령산(지금풍류),공유림,4,0.16,,,가야금
AP_F06_02109.json,Instrumental,새야새야(지금풍류),이유경,4,0.2,,,해금
AP_C09_07765.json,Instrumental,취타,김동근,3,0.62,,,소금
AP_E01_02778.json,Instrumental,평조회상 군악(지금풍류),공유림,5,0.24,,,가야금
BP_CR2_00014.json,Instrumental,블루하이웨이,최지윤,3,0.3,,휘모리,해금
AP_F06_06883.json,Instrumental,울산아가씨,심성욱,10,0.68,,,대금
AP_F06_00464.json,Instrumental,아리랑,,10,0.52,,,대금
BP_FS2_01506.json,Instrumental,잘자라,나선진,6,0.53,,,거문고
AP_E05_05690.json,Instrumental,우조 초수대엽 (해금풍류),이승희,3,0.11,,,해금
AP_F08_00772.json,Vocal,판소리 수궁가,염경애,7,0.56,적벽 강선유한제 남비둥--둥떠삼국흥망을 의논 허고,,여성성악
BP_CR1_02109.json,Instrumental,호나 시나위 파트 1,김지현,4,0.31,,,태평소
BP_CR1_02763.json,Instrumental,풍구타령 (김정희),이화연,0,0.0,,굿거리,아쟁
AP_C09_02213.json,Instrumental,취타(지금풍류),박지영,1,0.2,,,피리
BP_CR1_02528.json,Vocal,자장가 방아찧기,,2,0.12,덜커덕 뭉덕 잘도 찧 네덜커 덕쿵덕 잘도 찧네,굿거리,여성성악
AP_E01_03723.json,Instrumental,영산회상 상령산(지금풍류),정겨운,7,0.29,,,해금
BP_CR2_01919.json,Instrumental,노올량 도드리,고명진,0,0.0,,,
BM_CR2_03304.json,Instrumental,다짐,이현희,0,0.0,,,가야금
AP_E01_03548.json,Instrumental,영산회상 중령산(지금풍류),공유림,2,0.09,,,가야금
AP_E01_03293.json,Instrumental,평조회상 세령산(성음지교3),서은영,3,0.17,,,가야금
AP_E03_00590.json,Instrumental,보허사,,1,0.03,,,거문고
AP_E05_05588.json,Instrumental,계면조 계락 (해금풍류),이승희,6,0.4,,,해금
AP_E01_07030.json,Instrumental,타령 (피리정악 영산회상),이호진,6,0.42,,,피리
BP_CR2_00616.json,Instrumental,비단 직조,노은아,4,0.8,,,해금
AP_E01_03599.json,Instrumental,영산회상 상령산(지금풍류),김대곤,7,0.28,,,대금
AP_F07_06305.json,Instrumental,국문뒤풀이,,0,0.0,,굿거리,장구
BP_CR1_02740.json,Instrumental,떼 한 장에 벼 닷 말,류관우,7,0.36,,,거문고
AM_F06_04715.json,Vocal,밀양아리랑 (지금풍류),백소망,7,0.24,아리아리랑 쓰리쓰리랑 아라리가 났네 아리랑 고개로 넘어간 다 영남 루 명승을 찾아가니 아랑의 애화가 전해 있네,,여성성악
AP_F07_06508.json,Vocal,바위타령 Part 1,전병훈,6,0.58,님이 안 계신 탓이로 다 그밥에,,남성성악
BP_CR1_02167.json,Vocal,진도아리랑 (김용우),김용우,13,0.92,아리아리랑서리서리랑 아라리가 났네 아리랑 응응아라리가 났네,,남성성악
BP_CR2_01703.json,Vocal,나의 바다,구민지,1,0.11,아아아아아,,여성성악
BP_FS2_00930.json,Vocal,박수소리,,2,0.47,에에 헤야에 에 헤야,,
AP_F02_04219.json,Instrumental,신관용류 가야금산조 긴산조 자진모리,서은영,10,1.0,,자진모리,가야금
AP_F02_05421.json,Instrumental,호적산조 중모리,김지현,10,0.63,,중모리,태평소
AP_F13_00534.json,Instrumental,경기도당굿,,0,0.0,,,장구
AP_E01_05131.json,Instrumental,영산회상 상현도드리(지금풍류),공유림,6,0.42,,,가야금
BP_CR2_01779.json,Instrumental,새로운 길,김찬정,3,0.46,,,해금
AP_E01_03101.json,Instrumental,평조회상 염불도드리(지금풍류),정겨운,7,0.46,,,해금
AP_F02_00269.json,Instrumental,지영희류 해금산조,,7,0.66,,자진모리,해금
BP_FS2_00330.json,Vocal,흥타령(어연경),어연경,14,1.24,정은두고 몸만 가니 쓸쓸 한 빈 방안에,중모리,여성성악
BP_CR1_02555.json,Instrumental,닻별,황정수,4,0.36,,,가야금
AP_E05_05684.json,Instrumental,우조 초수대엽 (해금풍류),이승희,3,0.12,,,해금
AP_E01_03814.json,Instrumental,영산회상 타령(지금풍류),황진아,2,0.17,,,거문고
AP_F08_01881.json,Vocal,판소리 흥보가,유미리,6,0.75,곱사동이는 뒤집어 놓고 봉사는 똥칠하고 애밴부인은 배를 차고,자진모리,여성성악
BP_FS2_01240.json,Vocal,스토크 (이봉근),이봉근,5,0.42,이제는 그 누구보다 더 그 댈 보고 싶소,,남성성악
AP_F08_01599.json,Vocal,판소리 적벽가,정회석,1,0.23,단에 올라 예필좌 정 후,중모리,남성성악
AP_F07_06263.json,Instrumental,제비가 Part 2,,0,0.0,,,장구
AP_F01_04823.json,Instrumental,취타풍류 중 별곡타령,,7,0.47,,,피리
AP_E01_03196.json,Instrumental,평조회상 중령산(성음지교3),진윤경,7,0.31,,,피리
AP_F01_05227.json,Instrumental,염불풍류 중 자즌허튼타령,,0,0.0,,,아쟁
AP_E01_04038.json,Instrumental,평조회상 중령산(지금풍류),박지영,6,0.29,,,피리
AP_F07_01159.json,Vocal,유산가,이춘희,2,0.27,편편금이요,,여성성악
BP_CR2_01667.json,Instrumental,풍경,임정완,0,0.0,,,가야금
BP_FS2_01498.json,Instrumental,잘자라,나선진,1,0.18,,,거문고
AM_F06_06217.json,Vocal,아이어르는소리 - 아들타령 (mbc),김복수,7,0.4,어 허둥둥 내 아들 아둥둥 내 아들아금을 준들 너를 사며 옥을 준 들 너를 사랴 문전옥답을 장만한 들이 위에서 더 좋으리,자진모리,여성성악
AP_E05_05437.json,Instrumental,계면조 두거 (해금풍류),박혜신,2,0.2,,,거문고
AP_F07_06644.json,Instrumental,병정타령,,0,0.0,,,장구
AP_F01_05235.json,Instrumental,염불풍류 중 자즌허튼타령,김성준,6,0.92,,,피리
AP_F07_01163.json,Vocal,제비가,강효주,11,0.29,다광풍의 낙--엽처럼 벽 허둥둥 떠나간다,,여성성악
BP_CR2_00365.json,Vocal,골목대장 피리소년,산유화어린이민요합창단,0,0.0,대나무 가지로 만든 짧고 가는 관대에 대나무 깎아 만든 서를 꽂아서 연주한다네,자진모리,여성성악
BP_FS2_00852.json,Vocal,품바왔슈,이밝음,4,0.59,얼씨 구씨구 들어간 다절 씨 구씨구 들어간다얼씨구씨구 들어간 다품바품바가 들어간다,휘모리,여성성악
AP_E05_05539.json,Instrumental,계면조 언롱 (해금풍류),이승희,6,0.36,,,해금
BP_CR2_00623.json,Instrumental,비단 직조,노은아,5,0.48,,,해금
AP_C08_07654.json,Instrumental,낙양춘,이신애,0,0.0,,,아쟁
BP_CR2_01910.json,Instrumental,노올량 도드리,고명진,0,0.0,,,
AP_F06_01272.json,Vocal,새타령,조정희,11,0.72,아마도네로구나 요런 경치가 또 있나 아마도네로구나 요런 경--치가 또 있나,,여성성악
BP_FS2_01515.json,Instrumental,잘자라,나선진,5,0.45,,자진모리,거문고
AP_F06_01197.json,Vocal,아리랑,김세윤,3,0.58,나를 버리고,,여성성악
AP_C03_07819.json,Instrumental,여민락,김동근,4,0.51,,,소금
AP_F06_01195.json,Vocal,아리랑,김세윤,2,0.38,아리랑고개로,,여성성악
AP_E01_03785.json,Instrumental,영산회상 세령산(지금풍류),정겨운,6,0.38,,,해금
AP_F02_00574.json,Instrumental,성금련류 가야금산조,,4,0.67,,자진모리,가야금
AP_C09_07701.json,Instrumental,취타,김동근,1,0.13,,,단소
AP_F06_06858.json,Instrumental,개성난봉가 (전병훈),최태훈,6,0.6,,굿거리,피리
BP_CR1_02928.json,Instrumental,꿈에나 내 님,안헌영,4,0.48,,,단소
BP_CR2_02325.json,Instrumental,Sinawi Moment - Prologue,김민영,0,0.0,,,거문고
AM_F06_06189.json,Vocal,철갱이 꽁꽁 (mbc),최수암,3,0.27,철 갱이 꽁꽁 앉으 바리꽁꽁천리밖에 가만니 목심이 떨어진다 붙던 자리 붙거라,자진모리,여성성악
AP_E05_05428.json,Instrumental,다스름 (해금풍류),박혜신,2,0.21,,,거문고
AP_F02_00290.json,Instrumental,성금련류 가야금산조,,2,0.47,,,가야금
AP_E01_03473.json,Instrumental,영산회상 군악(지금풍류),김대곤,10,0.38,,,대금
AP_F02_05400.json,Instrumental,호적산조 자진모리,김지현,12,0.42,,자진모리,태평소
AP_E01_03968.json,Instrumental,평조회상 중령산(지금풍류),공유림,2,0.09,,,가야금
AP_F06_04628.json,Instrumental,강원도아리랑 (지금풍류),현바롬,3,0.5,,,대금
AP_F07_06446.json,Instrumental,달거리 Part 3,,0,0.0,,,장구
BP_FS1_00317.json,Instrumental,월정명 (천지윤),천지윤,3,0.2,,중모리,해금
BP_CR1_00075.json,Instrumental,애원성,김동근,3,0.63,,굿거리,
AP_E04_02050.json,Instrumental,우조가락도드리(지금풍류),박지영,8,0.37,,,피리
AP_E01_02492.json,Instrumental,영산회상 중 군악(성음지교2),서은영,6,0.53,,,가야금
BP_FS2_02814.json,Instrumental,아이고 나는 몰라요,,1,0.2,,,피리
BP_CR1_00058.json,Instrumental,애원성,김동근,1,0.1,,,
BP_FS1_00252.json,Instrumental,자장가 1 (천지윤),천지윤,3,0.37,,,해금
BM_CR2_02324.json,Instrumental,Sinawi Moment - Prologue,김민영,0,0.0,,자진모리,거문고
AP_E04_01918.json,Instrumental,계면가락도드리(지금풍류),황진아,3,0.27,,,거문고
AP_E01_02914.json,Instrumental,영산회상 하현도드리(지금풍류),황진아,4,0.25,,,거문고
AP_E01_03960.json,Instrumental,평조회상 중령산(지금풍류),황진아,1,0.06,,,거문고
BP_CR2_01266.json,Vocal,기억의 숨결,장명서,0,0.0,한 고개 넘고 두고개 넘어,,여성성악
AP_E01_02587.json,Instrumental,평조회상 상령산(지금풍류),김대곤,7,0.29,,,대금
AP_F01_06037.json,Instrumental,서도풍류 중 굿거리,김성준,3,0.65,,굿거리,피리
AP_C11_07315.json,Vocal,첩승무,이동영,1,0.09,춘심,,남성성악
BP_CR2_01743.json,Vocal,새로운 길,이채현,2,0.21,이이이이이이이이,,남성성악
BP_CR1_02122.json,Instrumental,호나 시나위 파트 3,김지연,0,0.0,,,가야금
AP_E04_02006.json,Instrumental,밑도드리(지금풍류),박지영,5,0.2,,,피리
BP_FS2_01000.json,Instrumental,먼동이틀때,김동근,12,1.09,,자진모리,대금
AP_F02_04238.json,Instrumental,신관용류 가야금산조 긴산조 휘모리,서은영,6,1.18,,휘모리,가야금
AP_F02_07248.json,Instrumental,서용석류 대금산조 중모리,김상연,13,0.62,,중모리,대금
BM_CR2_03314.json,Instrumental,인생이 이런거야?,최지윤,7,0.29,,,해금
AP_F05_08288.json,Instrumental,삼도농악가락,윤호세,0,0.0,,,꽹과리
AP_E01_03818.json,Instrumental,영산회상 타령(지금풍류),공유림,14,0.6,,,가야금
AP_F06_02103.json,Instrumental,도라지(지금풍류 민요조),홍예진,6,0.67,,,가야금
AP_E05_05661.json,Instrumental,우조 초수대엽 (해금풍류),박혜신,2,0.16,,,거문고
AP_F01_06039.json,Instrumental,서도풍류 중 굿거리,김성준,3,0.34,,굿거리,피리
AM_F06_06097.json,Vocal,논매는소리 - 칭칭이 (mbc),"육종덕, 함이달 외",4,0.3,다매었네다 매었네치나칭칭나네 줄 논같이 도짓은 논을 치나 칭 칭나네,굿거리,남성성악
AP_E01_04027.json,Instrumental,평조회상 중령산(지금풍류),정겨운,3,0.14,,,해금
AP_E01_04014.json,Instrumental,평조회상 중령산(지금풍류),정겨운,5,0.23,,,해금
BP_FS2_01487.json,Vocal,떠난다,함보영,2,0.42,너당신 잘 살아라이게 나의 마지막 배려다,,여성성악
AP_F06_04372.json,Vocal,방구타령 2 (mbc),류태준,2,0.2,친구에 방구는 믿음방구요 부인에 방구는 조심방구,굿거리,남성성악
AP_E05_05739.json,Instrumental,우조 삼수대엽 (해금풍류),이승희,6,0.3,,,해금
BM_CR2_03233.json,Vocal,농부가 (Feat. 고영열),고영열,18,0.57,어여여어여루 상사 뒤 여여보시오 농부님 네이 내 말을 들어보소어화 농부들 말 들어요,중모리,남성성악
AP_F08_01469.json,Vocal,판소리 춘향가,최호성,5,0.71,한양을 가시다가,진양조,남성성악
AP_E01_00070.json,Instrumental,관악영산회상 중 타령,,1,0.13,,,피리
BP_CR1_02977.json,Instrumental,울고 싶거든,조성재,6,0.66,,,아쟁
BP_FS2_01253.json,Vocal,헌화가 (이봉근),이봉근,2,0.3,내민 손잡아주신다면,,남성성악
AP_F07_01378.json,Vocal,초한가,유지숙,8,0.39,만고 영웅호걸들아 초한 승부 들어 보소절인지용부질없고 순민심이 으뜸이라,,여성성악
AP_E01_03899.json,Instrumental,평조회상 중령산(지금풍류),김대곤,6,0.28,,,대금
AP_E01_03775.json,Instrumental,영산회상 세령산(지금풍류),황진아,2,0.14,,,거문고
AP_F05_07934.json,Instrumental,영남가락 (지금풍류),,0,0.0,,,북
AP_F09_01152.json,Vocal,운담풍경,안숙선,11,0.65,남산 송백울울장창한강유수나호호양양춘대일월,중모리,여성성악
BP_CR1_02108.json,Instrumental,호나 시나위 파트 1,김지현,6,0.37,,,태평소
AP_E01_02260.json,Instrumental,영산회상 중 중령산(성음지교2),강은일,5,0.27,,,해금
AP_E01_02505.json,Instrumental,영산회상 중 군악(성음지교2),강은일,3,0.54,,,해금
AP_F06_01256.json,Vocal,노랫가락,이춘희 ,4,0.28,성튼 맘병들여 놓구요애를 태우던 내로구나,,여성성악
AP_F01_06085.json,Instrumental,서도풍류 중 염불,김성준,3,0.17,,,피리
AP_F08_01452.json,Vocal,판소리 흥보가,김수인,2,0.5,흥보가 좋아라고 흥보가 좋아라고 밥을 먹는다,휘모리,남성성악
BP_CR2_01775.json,Instrumental,새로운 길,김찬정,3,0.53,,굿거리,해금
AP_F08_01483.json,Vocal,판소리 심청가,김수인,3,0.23,막왕막내막혔으니 앵모서를 내가 어이보며,중모리,남성성악
AP_F07_06485.json,Vocal,맹꽁이타령,전병훈,4,0.36,갖은 풍류질탕하고 배반이 낭자 하야 선유하는 맹꽁이 다섯,,남성성악
AP_F05_08519.json,Instrumental,삼도농악가락,,0,0.0,,,징
BP_FS1_00182.json,Instrumental,새야새야 (천지윤),천지윤,3,0.27,,,해금
AP_E01_06971.json,Instrumental,가락덜이 (피리정악 영산회상),이호진,4,0.19,,,피리
AP_C04_07597.json,Instrumental,여민락령,이신애,0,0.0,,,아쟁
AM_F06_03423.json,Vocal,각설이타령2,이용근,4,0.18,작년에 왔더 네 각설이 죽지두 않구나 또 왔네이놈이 이래도 정승판서의 자제로 팔도나 강산을 마다하고 동전 한 푼에 팔려서 장돌뱅이루 풀렸네,휘모리,남성성악
AP_F06_04712.json,Instrumental,밀양아리랑 (지금풍류),김민정,12,0.83,,,해금
BP_CR2_01907.json,Instrumental,노올량 도드리,고명진,0,0.0,,,
AM_F06_02130.json,Instrumental,군밤타령(지금풍류 교과서),이유경,22,0.57,,자진모리,해금
BP_CR2_00027.json,Instrumental,인공위성(Satellite),최지윤,5,0.31,,휘모리,해금
AP_F05_08294.json,Instrumental,삼도농악가락,윤호세,0,0.0,,,징
AP_C01_07110.json,Instrumental,종묘제례악 중 보태평 희문 ,,0,0.0,,,
AP_C09_02203.json,Instrumental,취타(지금풍류),정겨운,0,0.0,,,해금
BP_FS2_00921.json,Vocal,큰일,고재현,0,0.0,뭐 별일 아니에요 내가 할 수 있어요,,남성성악
AM_F06_06196.json,Vocal,벌아 벌아 꿀 떠라 (mbc),최정식,6,0.37,벌아벌아꿀떠라 연달 래 꽃주까 주게 달래 꽃 주까 벌아 벌아꿀떠라 연달래 꽃주까 주게 달래 꽃 주까,자진모리,남성성악
BP_FS1_02611.json,Instrumental,쇼팽 녹턴 ,황정수,3,0.51,,,가야금
BM_CR2_02488.json,Vocal,날 좀 보소 ,모래(김민아),9,0.48,날 좀 보소날보 소날보오이소정든님이 오셨는데 왜 수줍어 하나,,여성성악
BP_CR1_02901.json,Instrumental,엄마꿈,원나경,7,0.59,,,해금
AP_E01_07044.json,Instrumental,군악 (피리정악 영산회상),이호진,6,0.49,,,피리
AP_E04_00097.json,Instrumental,우조가락도드리,,0,0.0,,,
AP_F02_00844.json,Instrumental,한갑득류 거문고산조,이재하,8,0.67,,중모리,거문고
AP_F06_04523.json,Vocal,누에노래 (mbc),김한준,2,0.27,만대산돌에 다따듬어서도 복비고직링 비고,굿거리,여성성악
BP_CR2_01727.json,Instrumental,나의 바다,임정완,5,0.58,,,가야금
AP_E01_04064.json,Instrumental,평조회상 중령산(지금풍류),박지영,2,0.12,,,피리
BP_CR1_02952.json,Instrumental,풋사랑,조성재,6,0.34,,,아쟁
AP_F07_06448.json,Instrumental,달거리 Part 2,,0,0.0,,,장구
BP_FS3_03070.json,Instrumental,Make Sense,,2,0.33,,,해금
BP_FS2_03547.json,Instrumental,안탁갑아,,3,0.35,,,소금
AP_F05_07898.json,Instrumental,웃다리풍물 (지금풍류),,0,0.0,,,징
AP_C10_07163.json,Instrumental,대취타,,3,0.25,,,태평소
BP_FS2_02808.json,Vocal,공야과탐료,,4,0.42,번쩍이는 갈기 찰랑대는 꼬리,,여성성악
AP_F08_01822.json,Vocal,판소리 심청가,김영자,8,0.39,편지를 쓰자 하고 한자 쓰고 눈물짓고 두자 쓰고 한숨 쉬니,진양조,여성성악
AP_E05_05459.json,Instrumental,계면조 두거 (해금풍류),박혜신,1,0.09,,,거문고
AP_F02_01008.json,Instrumental,서용석류 대금산조,,6,0.7,,,대금
BP_FS2_01535.json,Vocal,잘자라,함보영,7,0.52,잘 산다신나게 잘 자란다,,여성성악
AP_E04_01976.json,Instrumental,밑도드리(지금풍류),황진아,1,0.03,,,거문고
AP_E01_02235.json,Instrumental,영산회상 중 중령산(성음지교2),서은영,2,0.1,,,가야금
AP_F09_01863.json,Vocal,인호상이,김영자,4,0.26,우레같이 그 난 소리 겨우든 잠을 깨울 세라,중모리,여성성악
AP_F08_01729.json,Vocal,판소리 춘향가,이주은,13,0.89,일편단심 먹은 마음 일식 일각의 변하리까,진양조,여성성악
AM_F06_03437.json,Vocal,요거리 저거리,박가무,1,0.08,고모네집에 갔더니 암닭수 닭 잡아서 기름동동 뜨는 거나 한 술안 주고 우리 집에 와봐라 팥죽한글주나봐,자진모리,여성성악
AP_C11_07330.json,Vocal,가인전목단,조일하,5,0.44,번,,여성성악
AP_E02_05844.json,Instrumental,자진한잎 변조두거,이종무,0,0.0,,,생황
AP_F07_06592.json,Vocal,범벅타령,전병훈,6,0.39,이 도령이 달려들어 계집년을 밀쳐놓고 새끼 서 발을 끊어가지고 방으로 들어가서,굿거리,남성성악
BP_CR2_01672.json,Instrumental,풍경,임정완,4,0.62,,자진모리,가야금
BM_CR1_02217.json,Vocal,"섬 아리랑_다섯번째 (소거문고도, 자봉도, 월호도, 애도)편",,4,0.17,여수시 삼산면 소거문도 있지 옛날에는 맨 끝섬이라 웃점이라 하기도 했지가파른 바위에 험한 산세 함께 늙은 저밭은 이 내맘을 알까 몰라,자진모리,여성성악
AP_F04_00952.json,Instrumental,꽹과리장단 동살풀이 (오방진),,0,0.0,,휘모리,꽹과리
BP_CR2_00402.json,Instrumental,손톱달,문예지,0,0.0,,자진모리,가야금
AP_E01_03942.json,Instrumental,평조회상 중령산(지금풍류),황진아,2,0.09,,,거문고
BP_CR2_00415.json,Instrumental,손톱달,산유화어린이민요합창단,1,0.11,,자진모리,여성성악
BP_FS2_01486.json,Vocal,떠난다,함보영,2,0.45,오늘이 마지막이 다 내 목소리 똑바로 들어라,,여성성악
AP_F06_05089.json,Vocal,곰방메질 (mbc),강승화 외,3,0.22,허기두 리더럼마야 우리 새왓이겨 줍서 허기두 레더 럼마야,굿거리,남성성악
AP_E05_04344.json,Instrumental,태평가 (해금풍류),이승희,1,0.09,,,해금
AP_E01_05146.json,Instrumental,영산회상 상현도드리(지금풍류),정겨운,6,0.16,,,해금
AP_E01_06943.json,Instrumental,중령산 (피리정악 영산회상),이호진,6,0.23,,,피리
AP_E05_05654.json,Instrumental,반우반계 편락 (해금풍류),이승희,8,0.35,,,해금
AP_C11_01556.json,Vocal,헌선도,조일하,4,0.34,요상,,여성성악
BP_CR2_02249.json,Instrumental,A Warning From Greatness ,김민영,5,0.89,,,거문고
AP_E01_02426.json,Instrumental,영산회상 중 상현도드리(성음지교2),강은일,4,0.29,,,해금
AP_F05_08232.json,Instrumental,영남가락,윤호세,0,0.0,,,북
AP_F06_04537.json,Vocal,에얼싸 덩어리요 (mbc),김정한 외,4,0.55,우리 농부 불쌍허다에 얼싸덩어리야,굿거리,남성성악
AP_E01_03926.json,Instrumental,평조회상 중령산(지금풍류),황진아,2,0.09,,,거문고
BP_CR2_00399.json,Instrumental,손톱달,문예지,2,0.21,,자진모리,가야금
BP_CR1_00044.json,Instrumental,꽃상여,김보미,4,0.46,,굿거리,해금
AP_F02_04223.json,Instrumental,신관용류 가야금산조 긴산조 자진모리,서은영,4,0.86,,자진모리,가야금
BP_FS1_00239.json,Instrumental,잊었던 마음 (천지윤),천지윤,3,0.59,,,해금
AP_E05_05809.json,Instrumental,우조 언락 (해금풍류),이승희,2,0.27,,,해금
AP_F06_05327.json,Vocal,논매는소리 - 산아지타령 (mbc),홍관승,7,0.98,저건네갈비봉에 비 묻어온 데,,남성성악
AP_F06_04753.json,Instrumental,태평가 (지금풍류),박종국,3,0.28,,굿거리,피리
AM_F06_05044.json,Vocal,논매는소리 4 (mbc),김인옥 외,16,0.59,어여어 뒤야어 여 뒤 야 일어나 소일어나 소어여 뒤야 아기어멈일어나 소어여 뒤야,굿거리,남성성악
AP_E01_06953.json,Instrumental,중령산 (피리정악 영산회상),이호진,4,0.18,,,피리
BP_FS1_00278.json,Instrumental,엄마야 누나야 (천지윤),천지윤,2,0.2,,,해금
BP_CR1_02719.json,Instrumental,태평성대,진민진,1,0.07,,굿거리,아쟁
BP_CR1_03477.json,Instrumental,봄노래,,3,0.61,,,태평소
BP_FS1_00208.json,Instrumental,그네 (천지윤),천지윤,6,0.35,,굿거리,해금
BP_FS2_02799.json,Instrumental,공야과탐료,,3,0.32,,굿거리,대금
AP_F06_01359.json,Vocal,엮음수심가,유지숙,9,0.6,이리가 도 십리 요저리가 도십리 요 좌우십리에 임을 만나,,여성성악
AP_F07_06431.json,Vocal,기생타령,전병훈,3,0.35,색태는 당명황의 양귀비 요항우의 우미인과 여포의 초선이라,,남성성악
AP_E05_05460.json,Instrumental,계면조 두거 (해금풍류),박혜신,4,0.17,,,거문고
AM_F06_02338.json,Vocal,비야 비야 오지마라 1 (mbc),심영란,0,0.0,비야비야오지 마라 우리성님 시집간 데분홍치 마 얼룩진다,자진모리,여성성악
AP_F05_07927.json,Instrumental,웃다리풍물 (지금풍류),,0,0.0,,휘모리,징
AP_C11_01551.json,Vocal,헌선도,조일하,5,0.49,당,,여성성악
AM_F06_02295.json,Vocal,강강술래노래 3 (mbc),김동선,16,0.89,마산포청에 여두룸 두룸이 영커라 동래 울산청에 여마루 마루마 불어라,,여성성악
BM_FS2_03284.json,Instrumental,미래아리랑,,15,0.54,,,소금
AP_F07_06714.json,Instrumental,생매잡아,,0,0.0,,,장구
AP_E01_03930.json,Instrumental,평조회상 중령산(지금풍류),황진아,5,0.24,,,거문고
AP_F08_01849.json,Vocal,판소리 심청가,김영자,3,0.17,쌀 퍼주고 떡 사 먹고 배주고 고기 사기헌의복은 엿사 먹고 잡곡일랑 돈을 사청주 탁주 모두 받어 저 혼자 실컷 먹고 시원한 장자 밑에서 웃통 벗고 낮잠 자기,자진모리,여성성악
AM_E06_05991.json,Vocal,12가사 중 백구사,이동영,7,0.24,나지마라 너잡을,,남성성악
AM_F06_02342.json,Vocal,한글글자풀이 2 (mbc),김재하,25,1.1,나짜밖에 점 하나냐짜밖에 점두 점 너짜 안에 점 하나녀짜 안에 점두 점노짜 안에 점 하나 뇨짜 안에 점두 점 누짜 알루점 하나 뉴 짜 알루 점 두 점,휘모리,남성성악
AP_F06_04428.json,Vocal,방아개비 (mbc),김순덕,0,0.0,진주고모가 알았으마암 죽살이 사올 걸,자진모리,여성성악
AP_F06_04676.json,Instrumental,한강수타령 (지금풍류),박종국,10,0.64,,굿거리,피리
AP_E01_03076.json,Instrumental,평조회상 염불도드리(지금풍류),황진아,3,0.26,,,거문고
BP_FS2_00776.json,Instrumental,보배섬 진도약사사,유성희,1,0.28,,자진모리,피리
AP_F01_06040.json,Instrumental,서도풍류 중 굿거리,김성준,5,0.56,,굿거리,피리
AM_F06_06845.json,Vocal,몽금포타령 (전병훈),전병훈,9,0.32,장산곶 마루에 북소리나더니 금일도 상봉에,중모리,남성성악
AP_F06_05351.json,Vocal,시집살이노래 - 순천 댐양 왕대를 비어 (mbc),한양임,2,0.28,삼간만 리뚜드름서대성통곡을 허시리라,굿거리,여성성악
BP_CR1_02557.json,Instrumental,둥개타령,황정수,3,0.41,,자진모리,가야금
BP_CR1_02926.json,Instrumental,꿈에나 내 님,안헌영,2,0.37,,,단소
AP_E01_03679.json,Instrumental,영산회상 상령산(지금풍류),공유림,1,0.04,,,가야금
AP_E01_07018.json,Instrumental,염불도드리 (피리정악 영산회상),이호진,4,0.66,,,피리
AP_E05_05718.json,Instrumental,우조 삼수대엽 (해금풍류),박혜신,0,0.0,,,거문고
AP_E01_07059.json,Instrumental,군악 (피리정악 영산회상),이호진,4,0.28,,,피리
AP_E01_02581.json,Instrumental,평조회상 상령산(지금풍류),김대곤,9,0.36,,,대금
AM_F06_06096.json,Vocal,논매는소리 - 상사소리 2 (mbc),"육종덕, 함이달 외",9,0.95,에히요 상사디야에 히요 상사디야에 히요 상사디야에 히요 상사디야,자진모리,남성성악
AP_C08_07662.json,Instrumental,낙양춘,이신애,0,0.0,,,아쟁
BP_CR2_02262.json,Instrumental,A Warning From Greatness ,박지현,5,0.67,,,가야금
AP_C09_07716.json,Instrumental,취타,김동근,1,0.15,,,단소
AP_C04_07603.json,Instrumental,여민락령,이신애,0,0.0,,,아쟁
AM_E02_04838.json,Instrumental,청성곡 (이승엽),이승엽,5,0.15,,,대금
AP_F07_06698.json,Vocal,비단타령,전병훈,3,0.24,척수길 다 대갈 포빛이 곱다 게 초리 중국서 나온 소주포 하늘서 내려온 천진포씨가 성근항 래포라,,남성성악
BP_CR2_00696.json,Instrumental,파동,노은아,6,0.44,,,해금
AP_F01_05254.json,Instrumental,염불풍류 중 당악,,4,0.31,,굿거리,아쟁
AP_E01_02262.json,Instrumental,영산회상 중 중령산(성음지교2),강은일,6,0.31,,,해금
AM_E01_03026.json,Instrumental,평조회상 상현도드리(지금풍류),정겨운,16,0.35,,,해금
